time,close,Volume
1690243200,1857.58,NaN
1690329600,1871.97,NaN
1690416000,1860.75,NaN
1690502400,1874.52,NaN
1690588800,1880.89,NaN
1690675200,1861.66,NaN
1690761600,1856.04,NaN
1690848000,1872.93,NaN
1690934400,1839.04,NaN
1691020800,1834.42,NaN
1691107200,1827.38,NaN
1691193600,1834.74,NaN
1691280000,1827.4,NaN
1691366400,1826.98,NaN
1691452800,1855.71,NaN
1691539200,1854.12,NaN
1691625600,1850.51,NaN
1691712000,1847.07,NaN
1691798400,1849.14,NaN
1691884800,1839.25,NaN
1691971200,1843.95,NaN
1692057600,1827.12,NaN
1692144000,1805.56,NaN
1692230400,1682.4,NaN
1692316800,1661.12,NaN
1692403200,1669.6,NaN
1692489600,1685.38,NaN
1692576000,1667.22,NaN
1692662400,1633.86,NaN
1692748800,1679.27,NaN
1692835200,1660.54,NaN
1692921600,1652.91,NaN
1693008000,1646.29,NaN
1693094400,1657.67,NaN
1693180800,1652.18,NaN
1693267200,1729.37,NaN
1693353600,1705.3,NaN
1693440000,1645.66,NaN
1693526400,1628.49,NaN
1693612800,1636.94,NaN
1693699200,1635.76,NaN
1693785600,1629.54,NaN
1693872000,1633.77,NaN
1693958400,1632.19,NaN
1694044800,1647.63,NaN
1694131200,1636.05,NaN
1694217600,1635.28,NaN
1694304000,1616.76,NaN
1694390400,1551.52,NaN
1694476800,1593.14,NaN
1694563200,1608.05,NaN
1694649600,1626.92,NaN
1694736000,1641.41,NaN
1694822400,1635.03,NaN
1694908800,1623.11,NaN
1694995200,1637.29,NaN
1695081600,1643.47,NaN
1695168000,1622.46,NaN
1695254400,1584,NaN
1695340800,1593.1,NaN
1695427200,1593.79,NaN
1695513600,1580.85,NaN
1695600000,1588.06,NaN
1695686400,1593.16,NaN
1695772800,1597.52,NaN
1695859200,1652.96,NaN
1695945600,1667.57,NaN
1696032000,1670.98,NaN
1696118400,1733.02,NaN
1696204800,1662.89,NaN
1696291200,1657,NaN
1696377600,1647.09,NaN
1696464000,1611.48,NaN
1696550400,1645.93,NaN
1696636800,1634.78,NaN
1696723200,1633.77,NaN
1696809600,1580.07,NaN
1696896000,1567.54,NaN
1696982400,1566.54,NaN
1697068800,1539.41,NaN
1697155200,1552.1,NaN
1697241600,1554.96,NaN
1697328000,1557.98,NaN
1697414400,1600.19,NaN
1697500800,1565.43,NaN
1697587200,1563.71,NaN
1697673600,1567.61,NaN
1697760000,1604.81,NaN
1697846400,1629.51,NaN
1697932800,1663.93,NaN
1698019200,1766.25,NaN
1698105600,1785.05,NaN
1698192000,1787.7,NaN
1698278400,1803.87,NaN
1698364800,1779.97,NaN
1698451200,1776.63,NaN
1698537600,1795.8,NaN
1698624000,1809.98,NaN
1698710400,1815.51,NaN
1698796800,1847.52,NaN
1698883200,1801.18,NaN
1698969600,1833.43,NaN
1699056000,1857.29,NaN
1699142400,1893.83,NaN
1699228800,1901.72,NaN
1699315200,1886.06,NaN
1699401600,1889.08,NaN
1699488000,2121.65660571,NaN
1699574400,2077.90199435,NaN
1699660800,2054.1760533,NaN
1699747200,2045.14796233,NaN
1699833600,2054.16,NaN
1699920000,1979.52,NaN
1700006400,2060.1,NaN
1700092800,1962.82,NaN
1700179200,1960.97,NaN
1700265600,1963.31,NaN
1700352000,2012.45,NaN
1700438400,2022.48,NaN
1700524800,1934.67,NaN
1700611200,2063.94,NaN
1700697600,2062.79,NaN
1700784000,2081.07,NaN
1700870400,2084.68,NaN
1700956800,2063.45,NaN
1701043200,2028.17,NaN
1701129600,2048.17,NaN
1701216000,2029.71,NaN
1701302400,2052.38,NaN
1701388800,2087.64,NaN
1701475200,2165.91,NaN
1701561600,2193.88,NaN
1701648000,2244.16,NaN
1701734400,2293.38,NaN
1701820800,2233.19,NaN
1701907200,2355.77,NaN
1701993600,2359.07,NaN
1702080000,2341.16,NaN
1702166400,2352.92,NaN
1702252800,2225.11,NaN
1702339200,2202.46,NaN
1702425600,2259.06,NaN
1702512000,2315.73,NaN
1702598400,2220.91,NaN
1702684800,2228.77,NaN
1702771200,2194.83,NaN
1702857600,2217.32,NaN
1702944000,2177.5,NaN
1703030400,2201.56,NaN
1703116800,2239.57,NaN
1703203200,2324.88,NaN
1703289600,2310.33,NaN
1703376000,2264.93,NaN
1703462400,2272.69,NaN
1703548800,2231.33,NaN
1703635200,2378.35,NaN
1703721600,2345.82,NaN
1703808000,2300.07,NaN
1703894400,2291.86,NaN
1703980800,2282.11,NaN
1704067200,2351.4,NaN
1704153600,2356.24,NaN
1704240000,2210.44,NaN
1704326400,2268.17,NaN
1704412800,2270.51,NaN
1704499200,2242.53,NaN
1704585600,2222.67,NaN
1704672000,2332.1,NaN
1704758400,2346.18,NaN
1704844800,2584.15,NaN
1704931200,2618.82,NaN
1705017600,2522.57,NaN
1705104000,2577.31,NaN
1705190400,2472.72,NaN
1705276800,2510.04,NaN
1705363200,2585.86,NaN
1705449600,2529.37,NaN
1705536000,2468.33,NaN
1705622400,2489.61,NaN
1705708800,2469.91,NaN
1705795200,2455.29,NaN
1705881600,2312.64,NaN
1705968000,2240.17,NaN
1706054400,2233.14,NaN
1706140800,2217.81,NaN
1706227200,2266.42,NaN
1706313600,2267.49,NaN
1706400000,2256.88,NaN
1706486400,2317.48,NaN
1706572800,2343.04,NaN
1706659200,2283.12,NaN
1706745600,2302.52,NaN
1706832000,2308.34,NaN
1706918400,2295.54,NaN
1707004800,2288.99,NaN
1707091200,2300.8,NaN
1707177600,2369.66,NaN
1707264000,2424.36,NaN
1707350400,2419.05,NaN
1707436800,2487,NaN
1707523200,2501.44,NaN
1707609600,2507.88,NaN
1707696000,2660.01,NaN
1707782400,2640.9,NaN
1707868800,2776.24,NaN
1707955200,2825.28,NaN
1708041600,2804.71,NaN
1708128000,2787.77,NaN
1708214400,2881.92,NaN
1708300800,2945.32,NaN
1708387200,3015.43,NaN
1708473600,2968.48,NaN
1708560000,2971.53,NaN
1708646400,2920.29,NaN
1708732800,2992.17,NaN
1708819200,3112.68,NaN
1708905600,3175.9,NaN
1708992000,3244.71,NaN
1709078400,3384.75,NaN
1709164800,3343.9,NaN
1709251200,3435.24,NaN
1709337600,3423.87,NaN
1709424000,3490.13,NaN
1709510400,3628.64,NaN
1709596800,3558.05,NaN
1709683200,3823.57,NaN
1709769600,3870.77,NaN
1709856000,3889.11,NaN
1709942400,3913.49,NaN
1710028800,3886.44,NaN
1710115200,4068.69,NaN
1710201600,3980.54,NaN
1710288000,4005.52,NaN
1710374400,3884.08,NaN
1710460800,3740.69,NaN
1710547200,3523.43,NaN
1710633600,3641.83,NaN
1710720000,3517.74,NaN
1710806400,3158.45,NaN
1710892800,3514.1,NaN
1710979200,3493.18,NaN
1711065600,3335.43,NaN
1711152000,3330.79,NaN
1711238400,3454.62,NaN
1711324800,3590.27,NaN
1711411200,3587.95,NaN
1711497600,3501.11,NaN
1711584000,3558.7,NaN
1711670400,3509.92,NaN
1711756800,3507.45,NaN
1711843200,3646.82,NaN
1711929600,3504.18,NaN
1712016000,3279.81,NaN
1712102400,3311.77,NaN
1712188800,3328.64,NaN
1712275200,3319.08,NaN
1712361600,3352.62,NaN
1712448000,3454.9,NaN
1712534400,3694.52,NaN
1712620800,3506.02,NaN
1712707200,3544.01,NaN
1712793600,3502.4,NaN
1712880000,3238,NaN
1712966400,3008.2,NaN
1713052800,3158.92,NaN
1713139200,3105.06,NaN
1713225600,3084.87,NaN
1713312000,2986.48,NaN
1713398400,3064.27,NaN
1713484800,3057.69,NaN
1713571200,3156.98,NaN
1713657600,3148.7,NaN
1713744000,3200.71,NaN
1713830400,3220.65,NaN
1713916800,3140.82,NaN
1714003200,3154.24,NaN
1714089600,3130.6,NaN
1714176000,3254.15,NaN
1714262400,3261.06,NaN
1714348800,3215.6,NaN
1714435200,3013.25,NaN
1714521600,2969.74,NaN
1714608000,2981.9,NaN
1714694400,3102.55,NaN
1714780800,3118.34,NaN
1714867200,3136.78,NaN
1714953600,3062.69,NaN
1715040000,3005.71,NaN
1715126400,2974.33,NaN
1715212800,3034.93,NaN
1715299200,2909.44,NaN
1715385600,2911.86,NaN
1715472000,2928.57,NaN
1715558400,2949.64,NaN
1715644800,2881.42,NaN
1715731200,3031.08,NaN
1715817600,2945.68,NaN
1715904000,3092.39,NaN
1715990400,3123.93,NaN
1716076800,3071.77,NaN
1716163200,3660.99,NaN
1716249600,3789.89,NaN
1716336000,3785.02,NaN
